,sample_id,fapar,modis_blue,modis_red,modis_nir,modis_mir,modis_evi,modis_ndvi,modis_lst_day_p05,modis_lst_day_p50,modis_lst_day_p95,modis_lst_night_p05,modis_lst_night_p50,modis_lst_night_p95,wv_yearly_p25,wv_yearly_p50,wv_yearly_p75,wv_monthly_lt_p50,wv_monthly_lt_p25,wv_monthly_lt_p75,wv_monthly_lt_sd,wv_monthly_ts_raw,wv_monthly_ts_smooth,accum_pr_monthly,dtm_slope,dtm_aspect-cosine,dtm_aspect-sine,dtm_downlslope.curvature,dtm_upslope.curvature,dtm_elevation,dtm_cti,dtm_neg.openess,dtm_pos.openess,dtm_vbf,kfold,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
16,16,0.856811,-0.37768547955603354,-0.4954684001139666,-0.8747578912880357,-0.6517633204107438,-0.25587221859318576,0.20332453296513447,-0.3931484626476576,-0.6199151195611875,-0.6646268013213135,-0.3931484626476576,-0.1127326309597714,-0.2089607300451508,-0.24801533998300718,-0.026434813057347697,0.5664043000408056,-0.531462273264448,-0.5110531407432607,-0.5461549776079792,-0.6886616615335024,-0.5091082115601321,-0.4229401049451463,-0.4843585949995186,-0.6304311872604565,1.2504371579121085,-0.5891780078345157,0.23364447733120225,-0.7067415537016296,-0.8704035217993507,0.1352063146020203,0.6283625187319647,-0.19614552218888343,0.8878823639275367,3,0,0,0,0,0,0,0,0,0,0,1,0
17,17,0.0,1.0670782342155642,3.2368942929090054,2.998404544581498,3.3665221499726248,-1.1439240440070884,-1.439759180882149,1.7847663853799016,1.6900083635318137,1.5240486993757623,1.7847663853799016,1.5770747725696617,1.6717195018218365,0.26542805853278806,-0.04175692565256584,-0.29670219349656685,0.584495716476346,0.4851510756561022,0.5351215750652313,0.5645712786211676,0.645768700399412,0.7982222654001978,-0.6100311087902162,-0.9461941885786099,-0.8386625328474072,1.0585366232554156,0.7348698095894406,-0.5468910428297606,-0.23220119990996846,0.01344054281402054,0.6283625187319647,0.9642983278892457,1.016124304547575,5,0,0,0,0,0,0,1,0,0,0,0,0
18,18,0.5122372,-0.286284180625839,-0.4445494002091511,-1.1427009033114528,-0.43315028833548225,-0.5611748536790193,-0.1686118603158751,-1.1368267034375559,-1.2089456077499028,-1.439270377410728,-1.1368267034375559,-1.0762193084107639,-1.4738430098848945,-0.08610563192831039,0.10124945856947021,0.5909729254756565,-0.8743918529444517,-0.8757442396112797,-0.888976930980363,-0.9714032394952268,-0.9113785993387232,-0.9369162792533249,-0.482849015254285,-0.6304311872604565,1.2504371579121085,-0.5891780078345157,0.23364447733120225,-0.7067415537016296,-0.8704035217993507,0.1352063146020203,0.6283625187319647,-0.19614552218888343,0.8878823639275367,1,1,0,0,0,0,0,0,0,0,0,0,0
19,19,0.02385,0.2642009152037418,0.40834384819650754,-0.1485399345624982,0.6338592490318553,-0.6536570387597644,-0.851224535043375,1.179199817879556,1.2164740494977486,1.5855283482717475,1.179199817879556,-0.2757842225284009,-0.10910160268938159,-0.5339099596111204,-0.7810488583718415,-1.2004003290567364,-0.6694004282195333,-0.6387980454314933,-0.6732586783361215,-0.6580950044565592,-0.6596295163963226,-0.6799281920992356,-0.584556950589399,0.0010948153758502171,-0.6963493327261556,1.1963742895100542,0.40071958808394836,-0.7067415537016296,0.9966777390472461,-0.7047778947158534,0.2387597460104809,-0.19614552218888343,-0.7548358278243824,2,0,0,0,0,1,0,0,0,0,0,0,0
20,20,0.025591137,0.019079249890947333,0.1401704486978129,-0.7149160254947559,0.16994205887214334,-0.9472601203112868,-1.0167726944057067,-0.7543636081741797,-1.0010524942715326,-0.8613616777884664,-0.7543636081741797,-1.6543113148813593,-1.839993143522715,-0.5251580835000558,-0.856382578631664,-1.0636705875062615,-0.916539622514061,-0.9087106666275978,-0.9462631059564272,-0.9866865680336984,-0.9950015464699402,-1.0035080828589467,-0.6226738391565475,0.0010948153758502171,-0.6963493327261556,1.1963742895100542,0.40071958808394836,-0.7067415537016296,0.9966777390472461,-0.7047778947158534,0.2387597460104809,-0.19614552218888343,-0.7548358278243824,1,0,0,0,0,0,0,0,0,0,0,0,1
21,21,0.001285,0.08555292184017974,0.5772251978808121,-0.12266957478092688,0.8791634071163058,-0.9623024034268297,-1.1323646911410794,1.8697581843273186,1.8055045376864638,1.8068550842972946,1.8697581843273186,1.1323886137461265,1.0226351740093365,-0.45368442859302743,-0.6099519343919055,-0.5872528942913259,0.8153505452553429,0.7406408850325675,0.7588956960654818,0.6486295855827613,0.6378465264606652,0.43712586556689714,-0.5777638417358478,-0.6304311872604565,0.5025667695198168,1.1741935156299974,-0.10050574417429,-0.7067415537016296,0.6096827140717697,0.6961273289041175,0.6283625187319647,-0.19614552218888343,0.53979709653029,4,0,0,0,0,0,0,0,1,0,0,0,0
22,22,0.028095644,0.3285972849045607,0.36845729827106877,-0.45898425194135395,0.7482497890712363,-0.9216325268551767,-1.1112153668172573,-1.062458879358566,-0.8278082330395575,-0.8613616777884664,-1.062458879358566,-1.4171453635088074,-1.7734203919522022,-0.6403911189624075,-0.749127790465137,-1.079693604094208,-0.9730559498914918,-0.9437374953324358,-0.9928081231244792,-1.2847114745338943,-0.9870793725311934,-1.0522795446546132,-0.5447417848088627,-0.31466818594230317,0.9193411413034822,-0.3436051541624586,-0.2675808549270361,-0.46696578739382605,0.9830989662410891,1.324119325699277,0.6283625187319647,-0.19614552218888343,0.032936093127281456,4,0,0,0,0,0,0,0,0,0,0,0,1
23,23,0.40817466,-0.3465259458298309,-0.4106034002726075,-1.040143405605938,-0.3727775033146978,-0.5433469625791166,-0.08693171120318281,-0.3400285883055221,-0.45822047574467734,-0.6769227311005106,-0.3400285883055221,-0.3795443262538924,-0.1923175421525226,0.3894129701062045,0.6183707586580827,0.8612278052590169,-0.5841469852264597,-0.5841974006857165,-0.5551059424479893,-0.3371451051486559,-0.5451981150588678,-0.6546045484745625,1.8958712682975658,-0.9461941885786099,-1.4382658015215375,-0.9092148881039062,0.06656936657845612,-0.14726476565008795,-0.8545616201921673,-0.4340985725117097,0.6283625187319647,0.9642983278892457,1.5046650307191496,2,0,1,0,0,0,0,0,0,0,0,0,0
24,24,0.018,0.35144760963710936,0.6536036977380353,0.12309884314400057,0.7393527470681733,-0.7583958989716927,-1.0291705741817405,1.1685758430111288,1.2511229017441436,1.3273138229086094,1.1685758430111288,0.4950051194323931,0.3569076583042082,-0.20863189748321606,-0.5001434607928421,-0.48363738702260667,-0.7144219093507069,-0.6933986901772702,-0.7394958181521957,-0.9561199109567552,-0.6728331396275674,-0.7333892175291009,-0.6081441341086741,0.0010948153758502171,0.8383097477650553,-1.3813485035508288,0.40071958808394836,-0.7067415537016296,0.23400333310142418,0.3499931513952789,0.2387597460104809,-0.19614552218888343,-0.75178244828581,3,0,0,0,1,0,0,0,0,0,0,0,0
25,25,0.884861,-0.5002463122124308,-0.7347876996665992,-0.56431357390918,-0.7578923214472806,0.5151840714776054,1.161607710947971,0.7329928734056169,0.43110006524612815,0.22068014278087444,0.7329928734056169,1.0138056380598506,0.9394192345461954,0.7919992712151803,0.7013655352155144,1.6014911716221345,1.4264932040146792,1.39790902367041,1.4194769012582213,1.8560125401220167,1.7099807328377419,1.7351970795131,-0.4820942253816682,-0.9461941885786099,-0.7998894466919234,1.0268498034267632,-1.2700315194435128,-0.6268162982656951,-0.8421144117865234,4.148286767103573,0.6283625187319647,-0.19614552218888343,1.562679241952024,5,0,0,0,0,0,0,0,0,1,0,0,0
26,26,0.0159,0.04504552799611624,-0.047381200951590666,-1.0576982926005758,0.5042166369872235,-0.9962868208360192,-1.0517784725968606,0.3717777278790949,0.3387031259224081,0.8600684912991213,0.3717777278790949,-0.6908246374303669,-0.6749699910387406,-0.5980903844255948,-0.6955003963818734,-0.954714074708227,-0.7402853134047854,-0.69751949355431,-0.7386007216681947,-0.9561199109567552,-0.6851565213100625,-0.6743007157381972,-0.6175790075163842,-0.6304311872604565,-1.4991119554509298,-0.3119183343338061,0.7348698095894406,-0.3870405319578915,0.9830989662410891,-0.06680509695446454,0.2387597460104809,0.9642983278892457,0.029882713588709118,2,0,0,0,0,0,0,0,0,0,1,0,0
27,27,0.016595,0.02842711000880814,-0.09660290085957893,-1.0456870541305605,0.5131136789902865,-0.9439173907300551,-0.9555125825711875,0.7648647980108984,1.1471763450049586,1.216650454895836,0.7648647980108984,-0.1423783748813404,-0.142387978474638,-0.5980903844255948,-0.6955003963818734,-0.954714074708227,-0.3973557337247817,-0.4162746630713461,-0.4217365663318399,-0.5969616903026729,-0.4017187426126745,-0.4304434067598642,-0.6205981670068513,-0.6304311872604565,-1.4991119554509298,-0.3119183343338061,0.7348698095894406,-0.3870405319578915,0.9830989662410891,-0.06680509695446454,0.2387597460104809,0.9642983278892457,0.029882713588709118,5,0,0,0,0,0,0,0,0,1,0,0,0
28,28,0.74331397,-0.4888211498461565,-0.7050849497221234,0.4741965830367541,-0.7489952794442176,1.467862002128655,1.3599737873645095,0.02118655722099999,0.02686345570485291,-0.1973814697118254,0.02118655722099999,0.5394737353147466,0.4734099735526056,-0.2363461718349209,-0.11070643233104752,-0.10015319001775928,0.3929149457053943,0.331651149861371,0.424129611049107,1.252321062852389,-0.05226284775906241,0.2345367165695129,2.217789148968632,0.9483838193303104,1.1346987696502333,0.51827634517689,-1.1029564086907666,0.731913044145192,-0.46756659521669097,-0.9219601237410071,-1.3196513448754543,-0.19614552218888343,-1.1059744747602016,5,0,0,0,0,1,0,0,0,0,0,0,0
29,29,0.92453265,-0.5241352880691862,-0.7593985496205933,0.30234347877345896,-0.8163585974674087,1.3831795194041174,1.4124824546512402,0.07430643156313559,0.02686345570485291,-0.2588611186078107,0.07430643156313559,0.5098279913931776,0.3735508461968364,-0.48139870294473225,-0.3903349871937787,-0.18026827295749062,0.7760764872472978,0.7942113289340845,0.8287132218175599,1.5732709621602923,0.5744691349506902,0.5599924327829033,-0.469640192483491,0.0010948153758502171,-0.9943357476739192,-0.9092148881039062,-1.1029564086907666,0.4921372778373883,-0.4743559816197695,0.08729846996411876,-0.15084302671100291,-0.19614552218888343,-1.0082663295258867,3,0,0,0,0,0,0,0,1,0,0,0,0
30,30,0.00099,0.4895882091566079,0.7987228474667593,0.11570731177783734,0.9503397431408095,-0.9238610132426646,-1.1921662288843005,1.6679026618272035,1.8170541551019288,2.0527736798812355,1.6679026618272035,0.8952226623735746,1.0559215497945929,-0.30781982674194924,-0.5537708548761057,-0.33302103109591175,-0.5812732736648955,-0.5605027812677378,-0.5989656701640383,-0.8032866255720393,-0.6833960382125632,-0.37792029405683863,-0.2779235648388233,0.0010948153758502171,0.8383097477650553,-1.3813485035508288,0.40071958808394836,-0.7067415537016296,0.23400333310142418,0.3499931513952789,0.2387597460104809,-0.19614552218888343,-0.75178244828581,5,0,0,0,0,1,0,0,0,0,0,0,0
31,31,0.0,1.0494211651040495,3.2334996929153514,2.950359590701437,3.4987067740181317,-1.1595234487195032,-1.4532509912266562,0.32928182840538645,0.3156038910914781,0.2575679321184656,0.32928182840538645,-0.008972527234279897,-0.1923175421525226,0.16915742131107644,-0.0443106110851022,-0.2881565846496622,-0.5218832347259004,-0.5502007728251384,-0.5461549776079792,-0.7268699828796814,-0.5407969073151195,-0.48015278128237054,-0.6358826619273416,-0.9461941885786099,-0.8386625328474072,1.0585366232554156,0.7348698095894406,-0.5468910428297606,-0.23220119990996846,0.01344054281402054,0.6283625187319647,0.9642983278892457,1.016124304547575,3,0,0,0,0,0,0,0,0,0,0,0,1
32,32,0.025787005,0.17591556964616753,0.2852895984265369,-0.3130015074596301,0.47625450497759697,-0.6152156485755993,-0.8337216459477982,0.3717777278790949,0.7082908832172883,0.8231807019615301,0.3717777278790949,-0.7056475093911514,-0.9911905609986765,-0.5674588180368684,-0.7044382953957508,-1.1085350339525113,-0.8226650448362947,-0.7912677703819646,-0.8370613349083048,-0.7650783042258603,-0.846240724731249,-0.7840365047784469,-0.5754994721179975,0.0010948153758502171,-0.6963493327261556,1.1963742895100542,0.40071958808394836,-0.7067415537016296,0.9966777390472461,-0.7047778947158534,0.2387597460104809,-0.19614552218888343,-0.7548358278243824,2,0,0,0,1,0,0,0,0,0,0,0,0
33,33,0.054365583,0.046084179120323,0.2929274484122592,0.021465286859256135,0.08351365084238878,-0.4848491949075609,-0.6572341809007308,-1.5299137735693593,-1.694029539199433,-1.5868215347610926,-1.5299137735693593,-1.343031003704885,-1.6236317009185484,-0.8825263580351973,-1.1807006285637816,-1.5646569061560482,-1.1330258934852364,-1.1095998312582862,-1.1521352972766576,-1.3076364673416017,-1.0953490830274006,-1.1638911591485424,-0.5530444734076476,1.8956728232847704,-1.514505015872208,-0.01723090992733762,1.7373204741059174,2.3304181528638823,3.0889403155959476,-1.2050156391432754,-3.2676652084828732,-0.19614552218888343,-1.109027854298774,3,0,0,0,0,0,0,0,0,0,0,1,0
34,34,0.0,1.051498467352463,3.202948292972462,2.9577511220676,3.295345813948121,-1.1561807191382714,-1.448875268952762,1.540414963406078,1.5629625719616989,1.5609364887133534,1.540414963406078,1.4288460529618165,1.5052876228955545,0.23333784612555084,-0.10432221874970661,-0.5402520456333502,1.070152970380709,1.0095233053844122,1.0489069568818064,1.321096041275511,1.173033388100454,0.6369012763837621,-0.6302217378827155,-0.9461941885786099,-0.8386625328474072,1.0585366232554156,0.7348698095894406,-0.5468910428297606,-0.23220119990996846,0.01344054281402054,0.6283625187319647,0.9642983278892457,1.016124304547575,3,0,0,0,0,0,0,0,1,0,0,0,0
35,35,0.773432,-0.41299961777906324,-0.6049442499093197,-1.2471062838585085,-0.5818579903866776,-0.44585068312652376,0.27625323753003833,-1.2536904269902542,-1.1165486684261827,-1.1810558520475898,-1.2536904269902542,-0.9279905888029188,-0.9412609973207919,-0.49744380914835085,-0.5269571578344738,-0.4697507726463866,-0.5055988692103695,-0.49869073061214136,-0.5076658287959361,-0.2683701267255338,-0.49678482987763695,-0.4210642794914668,-0.41321964950538503,-0.31466818594230317,1.179861428056059,0.35667356405076217,0.9019449203421867,0.01258574522178111,-0.2921741131371622,-0.3374844191586083,0.2387597460104809,0.9642983278892457,-0.006757840874158967,2,0,0,0,0,0,0,0,0,0,1,0,0
36,36,0.011466667,0.1603358027830662,0.08840279879458385,-0.756493389429424,0.7825669510830506,-0.8542208136336696,-0.9766619068950096,1.721022536169339,1.7015579809472787,1.6101202078301415,1.721022536169339,0.4060678876676861,0.25704853094843894,-0.6083009065551703,-0.7618962176278188,-0.9846237056723933,0.024121961971312156,0.016409691517829103,-0.00014612236736795848,-0.2530867981870622,-0.10507734068404156,-0.19127566141573,-0.5639889265605912,-0.6304311872604565,-1.4991119554509298,-0.3119183343338061,0.7348698095894406,-0.3870405319578915,0.9830989662410891,-0.06680509695446454,0.2387597460104809,0.9642983278892457,0.029882713588709118,2,0,0,0,0,0,0,0,1,0,0,0,0
37,37,0.309,-0.12010000075275801,-0.1916517006819011,-0.4312660093182418,0.10130773484851471,-0.2079597612621973,-0.24299913897207703,0.8498565969583153,0.8815351444492634,0.8846603508575154,0.8498565969583153,0.4060678876676861,0.2903349067336954,-0.5878798622960193,-0.7618962176278188,-0.9066450249443881,-0.2507964440850036,-0.25453313052253534,-0.25614371679165454,-0.3447867694178917,0.02959961627465527,-0.11905638144906985,-0.4462417064323701,-0.6304311872604565,-1.4991119554509298,-0.3119183343338061,0.7348698095894406,-0.3870405319578915,0.9830989662410891,-0.06680509695446454,0.2387597460104809,0.9642983278892457,0.029882713588709118,4,0,0,0,0,0,1,0,0,0,0,0,0
38,38,0.83925915,-0.43273398913899164,-0.5828793499505664,-0.5513783940183943,-0.6600248594135879,0.2421944890103455,0.6904882794586922,-0.053181266857989844,0.038413073120317914,0.08542491520970684,-0.053181266857989844,-0.1127326309597714,0.25704853094843894,0.6184203950123972,0.6605065682949326,1.4391246035309457,-0.14925863557639918,-0.20096268662101843,-0.12366943715950623,0.5340046215442245,-0.09539468364779538,0.1454350075197374,-0.601539722723277,-0.9461941885786099,-0.7998894466919234,1.0268498034267632,-1.2700315194435128,-0.6268162982656951,-0.8421144117865234,4.148286767103573,0.6283625187319647,-0.19614552218888343,1.562679241952024,5,0,0,0,0,0,0,0,0,0,0,1,0
